phoP_2,rcsC_10,sasA_16,ftsW_1,yhhT_1,kefB_3,sfmM2,yhdG
rcsC_12,rcsC_11,rluE,galE,lnrK_1,ftsW_1,bepE_2,ampG
stp,rpsU1_1,cpcG4_1,yheI,lagD_1,apbC,mdtA_3,murG
malP,minD_2,cpcG4_2,ucpA_1,btuD_6,araQ_1,mshA_8,dnaK_1
pyk_1,rppH,cpcG2,psbN,fabL_1,ycf3_4,ubiL,fitB_1
rcsC_13,ftsH_6,cpcG1,psbH_1,aceB,glyQ,lysS,aguA
rssB_3,thadh,cpcF,tatA,icl,proA_2,glk,liaR_1
walR_1,kptA,cpcE,pth,thlA_1,metZ,gpmB_1,divK_1
sipT_1,cpoB_6,cpcD,rpsU1_2,phaB_1,egtC,btuD_10,sasA_12
pyrC_1,rpsO,cpcC,rsmI,phaE,egtB_2,phnE,ywlF
fbaB,aroF_5,cpcA,yihV,phaC,egtD,queE,pgi
aspC,tyrC,cpcB,cysQ,hcaB_2,smc_2,psaI,mntB_1
purK,uppP,pecF,pstS_1,phaP,thiO,psbE,pcm
cbiG,rcsC_12,pecE,rpsU1_3,thlA_2,dhaA_1,norV_1,pcpF
ankX,rssB_7,pecC,pmbA,phaB_2,malK,ndhC,yfcG_1
yhfK_1,hisF,pccA,tldD_2,mdtD,icd,ndhK1_1,dpp5
menH_4,ruvB_1,pccB,novN,minD_2,trpE,ndhJ,psbA3_2
xpkA_1,cpoB_7,rluD,rfbD_2,sat,psaD,csm4,yceI
pgm,cbbS,patA_1,rmlC_2,vapC_1,sasA_11,csm3,menJ
tldD_1,cbbL,nasF_1,rfbA,rpiB,speB,rcsC_18,bchI
mtnB,pflB,murJ_2,bshA_3,msrA,pepA,rcsC_19,trpE
mtnX,mfd_1,tagU_2,mshA_10,desV_1,trxA,cheR_1,dsbD_1
mtnD,gpmA_1,rfbM,mshA_11,smpB,mutS2,cheB_2,dsbD_2
mrdA_1,dhaA_1,rsmB,asnB,mprA_4,hisC,rcsC_20,def_1
nfuA_1,hcnC,mtgA_1,mshA_12,pvuIIM,apc4,slyD,rbsC
rcsC_14,bmrU,nudF,COQ3_1,cynS,apc3,fbaB,lnt
lepA,spkB,cymR,mshA_13,psaB1,menD,acoA,sfsA
cpoB_8,cmpR_1,cysK1_1,mshA_14,psaA_1,folB,lacX,aroF_2
spkA_1,ccmM,dnaJ_2,mshA_15,glsA2,sugA,cbiG,crtB
sasA_12,ccmL,mnmA,mshA_16,uppS,smc_3,pcxA_1,mdtC_5
mprA_2,ccmK1,bshA_1,per,resA_3,sasA_12,rsxD,auaH_1
ndhB_1,ccmK2,norR,dapH_1,gltS_2,dasC,ettA,moaA_1
msrQ_1,nuoL_1,kefC_1,desV_1,atzE,accA,limC,phrA_2
hisZ,ndhD1_2,lpxG,iolG_2,phoR,hcaB_1,crtN_1,glpK
dnaJ_4,map_1,metH,fdtC,ctpF_1,folE,COQ5_7,prmC_2
suhB_1,yrdA,argS,btuD_9,rcsC_17,trpF,dctA,infC
ureG_1,psbY,ctaE_1,iolS_1,surA_1,psaK_1,dnaE,nhaP2
pipB2_2,fpgS,ctaD_1,petJ_1,hlyD_1,psaK_2,soxA,tadA_2
cpdA_2,mprA_1,ctaA,ttuD,btuD_7,rip3_1,argD,sigK_1
cysK1_1,xfp,ctaB_1,pvuIIM_1,prsA_2,hypB_2,kefB_2,cheB_1
lgrD_1,phoP_3,rtcB_1,nikE,infB,hybF,bphA3,carB
tgnB,ppaX,pipB2_1,dppD,nusA,hypE,cckA,cobQ
lgrB_1,hpd,fprB,dppB_1,rimP,kduD,cheB_3,argB_1
lgrB_2,ecfT,livF_2,sgrR,pknD_8,hypD,rcsC_21,dfa3_1
lgrD_2,der_1,sctC,cntO,pknD_9,hybG,nahK,dfa3_2
luxA,nagB,fpgS,crtX,btuD_8,hypF,bfce,murB_1
lgrD_3,trpE,psbY,arlR_1,ddpX,hydA,bmrU,tuaB_1
panP_1,psaD,yrdA,sasA_13,yidD,ahcY,tkt_1,cugP_2
ppsE_1,sasA_12,map_1,mshA_17,vte5,valS,lnrL_1,rfbA
pksL_1,thrS,ndhD1_2,bepA_1,nagAb,larE,msrQ,cysE_1
pksL_2,sctC,nuoL_1,ddpC,pncB2,apcD_1,hisZ,mshA_9
ppsE_2,cesA,ccmK2_2,glkA,nadD_2,rlmCD,suhB_1,mshA_10
ppsE_3,sir_2,ccmK1,pknD_15,nadE,asnS,ureG_1,wcaJ_2
tam_1,obg,ccmL,cobS,hutZ,phoP_4,rpoZ,arnC_2
dltA_1,rmlD,ccmM,amiB2,degU_3,groS_1,hfq,tuaD_3
mepA,gcvP,cmpR_2,sodA2_1,htrA_2,groL1_1,dapF_1,lnrK_3
mbtH,gcvH,mnmE,ycf3_4,lnrL_2,ruvB_2,htpG_2,ddpX_1
hcaB_1,gcvT_1,ecfA2_1,fabG_5,tolB_6,mftC,COQ5_8,panC/cmk
yfiY,psbI,pfp_1,yjiA_1,oleB_1,kmo,sasA_12,thiG
btuB_1,lptD,cpoB_8,pbsA1_2,glgB,htrA_3,sasA_13,menA_2
acpP_1,pknD_10,acsA,glmM,yacL,ftsH4_1,argF,mlaE
yfiZ,spkA_1,tldD_1,sugA,hemW,rluB,lexA,tcrA_2
yfhA,ndhB_1,amyX,folB,clpS_2,dps_2,ispE,htpG
yusV_1,mtcA2_1,lpdA,menD,pucG,rhaS,rsmA,rcsC_11
glnQ_1,ndhD1_3,trpC,rayT,tolQ_2,cbiT,egtB_4,maa
glnP,hcaB_2,btuD_5,pip,tolR_1,udg,egtB_5,msrA_1
efeU,COQ5_7,gsiC,yxaF,paoB,pyrF,cyc2,pdg
ftsP,yhdW,apt,yfcG_3,paoC,tyrS,hisD_2,mhqR_1
cbiM_1,yhdY,mtgA_2,trmFO,pucA,pbpG,rpoC2,yhhW
czcD,glnQ_1,lspA,sasA_14,mobA_2,sipT_1,rpoC,pal
cbiN,pdhC,pstB3_1,dasC,ftsH2_1,ycf3_5,rpoB,tsf
cbiQ_1,mshA_8,sasA_17,accA,pipB2_4,COQ5_5,dtd3,rpsB
ecfA3,htrA_1,pal_1,hcaB_2,lacF_2,dnaE2,rpsT,fmt
cbiM_2,rpsU1_2,comM,folE,purN,gatA,btuD_11,secA
malK,cph1_1,rsmF,trpF_1,prfB,clpC_1,ppk_1,smc_1
icd,rcp1_2,ubiL,psaK_1,ybeY,mshD,vraR_1,sir_2
trpE,rcsC_13,lysS,psaK_2,dgkA,lysA,rssB_4,rcsC_12
psaD,hemH_1,glk,rip3_1,pabA,dacA,ycf3_4,uvrB_2
sasA_13,COQ5_8,gpmB,hypB,cefD_2,ispU,spo0M,scpB
thrS_1,cysK1_2,ispG,hybF,spkA_1,dnaJ_2,rapA_1,iolG
ndhD1_1,bioF,htrA_1,hypE,gltX,hisZ,pnp,fdtB
thrB,ruvA,scpB,kduD,btuD_9,msrQ,emrA_1,bamA
fosB_1,pip,ispD,hypD,rpsT,ndhB_3,queA,lpxD_1
ftsH_2,menD,rfaQ,hybG,dtd3,mprA_2,quiP,lpxC
mgtA_1,folB,bepA_5,hypF,rpoB,sasA_13,cpoB_4,fabZ
purC,sugA,malQ_2,nfuA_2,rpoC,spkA_1,cpoB_5,lpxA
bamA_2,auaH_2,tdcF,hydA,rpoC2,trmFO,aspA,lpxB_1
lpxC,fabH_1,aldHT,ldhA,hisD_2,gcvT_1,pgsA,petD_1
fabZ,pksE_2,sfsA,kdpC_2,ppk_1,gcvH,mshA_9,petB_1
lpxA,aaeA,cpoB_9,kdpB_2,nreC,gcvP,gmd_1,cpdA
lpxB,lolD,kdpC_1,kdpA_2,rssB_6,ndhI_1,fcl_2,psbX
ytrE,zur,lipM,priA,fusA_3,nudF_1,rcsC_22,gpmA_3
phoD_2,sasA_13,phrA,rpoD_2,cpoB_9,recG,metK_2,folD
hisB,nudF,dppB,petJ_2,gmd_1,tsf,prk_2,mshA_11
fabI,ndhI_1,sgrR,btuB_1,mshA_2,rpsB,petH,ycf3_2
ntcA,purS,psbB_1,man5A,btuD_10,arnC_2,hom,bepA_3
prtS,purQ,psbT,hmp,tagG,coaX,rtpR,vgb_1
btuF_1,hflX,rpsA_2,truB,menA_2,dfa3_1,fbp,petJ_1
rcsC_15,yedZ1,gph_3,rihA,cpoB_10,dfa5_2,tal_2,cntO_8
rocA,yedY1_1,livF_3,tadA_3,ruvB_2,cpeS2,zwf2,tatC
livH_2,yhbO,lnrL_3,osmC,hisF,macA,cbiA,yidD
lnrL_1,ndhM,livH_2,pcrA_2,bcp_1,mdtB,nrgA,purC
livF_1,srrA_2,pipB2_2,rssB_3,cobQ,pknD_19,ispH_1,ftsH3
fusA_1,arnC_7,rocA,menG,pds_1,mshA_15,psbA3_1,petD_2
cpoB_9,lipA,nadC,cesA,copA,rplS,cga,petB_2
glpK,gpsA,nhaP,tri1_2,pknD_10,secE,mneP,cymR_3
bshA_2,sigA2_8,gdh,sir_2,atpC,nusG,gdh,petC_1
exoA,fur,ilvD,obg,atpD,rplK,ctaD_1,ddpX_2
hlyD_2,cobN_2,hcaR_1,rmlD,wbgU,rplA,ndbB_1,aspS
ilvA,rcsC_14,pipB2_3,epsN,gpmA_2,rplJ,betI_2,apcB_2
araQ_1,nanE,divK_2,rbgA,bshA_3,rplL,oxyL,vgb_2
btuD_8,leuC,uvrC,alaS,murG_1,pknD_20,treS_1,lgrE_1
mshA_8,leuD,rlmN,recF_2,murG_2,mtnA,nhaH,bioI_1
arnC_4,rnc_1,cbiF,egtB_1,tuaD_1,dxs_1,ydbD_2,pcaA
sodA2,wcaJ_1,lgt_1,ydcV,czcR_2,hemE_2,rutD_1,pksL
bepA_3,araQ_1,coaD,rcsC_27,mprA_5,ptrB,mntH_1,bioI_2
glyQ,btuD_9,nit1,gfo,sasA_11,ugpB,ddl,ppsD_1
rluE,ubiB_2,pepP_1,thiC,der_2,ykfA,psaA_2,ppsC
sasA_14,trpB_4,xfp,mazF9,tpiA,era_1,yfcG_2,lcfB_4
pknD_16,yciH,polA,rluE,folP,liaR_3,ycf3_5,ppsD_2
wbgU,dps_2,yidA,sasA_15,btuD_11,aroA1,psaM,pksE_1
purD,carB,spkF,pknD_16,sigA2_2,cefD,PSK,btuB_12
sasA_15,sigA2_9,cmpR_3,wbgU,liaR,gldA,lacG,btuB_13
menH_5,sasA_14,nuoL_2,purD,era_3,dapL_3,auaH_3,cntO_9
ybiT_1,novR,ndhD1_3,sasA_16,mshA_3,cadI,yeeZ,petJ_2
cmpR_1,ysdC,cimA,cmpR_2,ykfA_1,acr3,dnaJ_2,sodC
ubiB_3,IMPDH_1,thiG,ubiB_2,ugpB,arsC,aroF_1,teaD
prpC,walR_1,yhdJ,prpC,rcsC_18,rnc_2,egtB_6,ppsA
spkA_2,radA,garR,spkA_1,phoP_2,dnaJ_3,ahcY,yhbE
anmK,btuD_10,yqjG_2,anmK,patA_3,clpP_2,argJ,acyII
eis_1,pknD_11,dpnM_1,eis,smc_2,clpP_3,gatB,rsmA
yhbE,pknD_12,lptB_3,yhbE_1,tilS,arnT_2,recR,minC
dfa3_1,rimP,pgi,yhbE_2,ccsA,clcB_1,pstS_2,minD
dfa5_1,nusA,psbC_1,lapB_3,accC,iscR,cysQ,minE
ggt_1,infB,psbC_2,cysC_1,psbX,cobD_1,yihV,copB
cpdA_3,prsA_1,isiB,ctpF_1,tolB_7,pyrR,rsmI,yknY_4
eis_2,btuD_11,walR_2,gcvT_2,tolB_8,pknD_21,rpsU1_1,lip3
rcsC_16,hlyD_1,slyA,gcvH,COQ5_7,dhaAF,pth,betA
undec1A,surA_1,entS_1,gcvP,ribBA,psb28,tatA,ydaD_2
estB_1,bshA_2,acyP,ndhI_2,argC,trmJ,psbH,lpxD_2
purH,exoA,petF,nudF_2,eno,rcsC_17,psbN,accC
susA_2,gltX,nucH,egtB_2,gloA,stp,mtfA,betI_4
purM,thiC,lacF_1,recG,clpB1_1,rcsC_18,menH_2,ybhF
susA_3,petF_1,pfp_2,tsf,htpG,phoP_5,acuC,ybhS
bamA_3,nucH,budB,rpsB,ubiL,patA_1,gshA,ccsB
devR,lacF_1,gabD1,arnC_3,divK_3,alr2,trmL,ccsA
cesA,rluE,cysG,coaX,rssB_7,gltA,prxU,sipS_1
menG_1,sasA_15,cobI,dfa3_2,sasA_12,ndhA,resA_2,blaI_1
uvrB,pknD_13,cobH,dfa5_3,phoP_3,ndhI_2,emrB_1,htpX_1
serA,wbgU,sir_2,sat,ctaE_2,nuoK,fzlA,czcC_1
prmA,purD,cobL,lyr,ctaD_2,nadK_2,dnaJ_3,mdtA_2
ctaD_1,sasA_16,mscS,arnT_1,fdxB,hlyD_3,glgC,czcA_2
nhaG,cmpR_2,hcaR_2,cpoB_5,COQ5_8,lagD_1,psbC,pstS_2
mntH_2,ubiB_3,coaE,gatD,btuD_12,dam,psbD1_1,COQ5_4
treS_1,prpC,nasF_2,prfB,rcsC_19,xerC_1,ycf4,larE
gnl,htrA_2,cpoB_10,ybeY,mdh,selO,fabF_1,yciV
livQ_1,ispG_2,rcsC_14,dgkA,ndhO,rimJ,gdhA,gyrA_1
zupT_1,fusA_2,rcsC_15,trpG,mutM,bioB,ybaQ_1,btuB_14
tcrA_2,cpoB_8,ktrB,walR_1,psaE,petL,selU,ecfT_2
rcsC_17,spo0F,ktrA,radA,mraY,aroB,moeZ,ykoD
cysA_1,icd,cpoB_11,ycf3_5,remA,bmrU,ndbB_2,ipdC
cysL_1,malK,yjjG,btuD_10,gmk,sipT_2,ureA,TDO2
petJ_1,pknD_14,ndbB,pknD_17,psaL_1,pyrC_1,ureD,rcsC_13
cbiQ_2,cysH,iscS_2,pknD_18,psaJ,fbaB,psbA2_1,cysO_1
yyaP_1,cpdA_2,eda,rimP,psaF_1,aspC,glgA_1,trpB_1
oxyT,COQ3_1,ftsH3,nusA,tsaD,purK,malQ_2,mshD
pbpE_2,ycf12,ilvE_2,infB,menH_2,cbiG,glgX_1,clpC_2
xerD_1,aroK,btuD_6,btuD_11,prmC,ankX,treZ,cysA_1
nrdB,fda,purU,hlyD_2,ywlC,yhfK_1,dhmA,sbp
yhjQ_1,purK,tatC,surA,rcsC_20,menH_6,ureB1,cysT
yhjQ_2,aspC_1,nadB,aroC,secF,xpkA,banIM,cysW
isiB,fbaB,argH,ghrB_1,secD,pgm,cobN,rlmN
cnrA_1,cph1_2,larB,glgA_1,bfmBAB,tldD_2,lpxB_2,ndhD1_3
menG_2,rcp1_3,ispF,sasA_17,hemB_2,mtnB,arnE_1,ndhD
cysL_2,ydeP,trmD,mtfA,prfC,mtnX,cocE,nrtA_2
psb28_2,sfsA,cphB,rutD_2,htpX_1,mtnD,mnmA,cmpB_2
blh,allB,cphA,menH_5,mshA_4,mrdA,bcp_1,mtcA2_2
tcrA_3,bacC_1,tatAy,psbU,rqcH,nfuA,lysDH,cmpC_2
sasA_16,COQ5_9,dnaK_1,salL,znuA_1,rcsC_19,crtI,cmpD_2
srrA_1,macB_3,crnA,pfp,znuC,lepA,psbD1_2,ccmM
tmoS_1,phoD_2,metK_2,rsmF,znuB_1,speA_1,ecfA1,ccmL
rcsC_18,yhhT_3,yhfK_1,bacC_3,dhaL_1,uvrB,cefD_2,ccmK1
arnE_1,tolB_4,sdhA,comM,dhaL_2,serA,rutB,ccmK2
ppm1_1,btuD_12,gltS,cpcG4_1,dhaK,prmA,mshA_10,degQ
arnT_2,atpD,dxr,cpcG4_2,sigB_1,recF,cysG,phy
tcrA_4,atpC,algA,cpcG2,dusA,pacL_1,iolC,fbiC_2
yvdM,pknD_15,rpsL,cpcG1,rihB,spkB_2,era_3,pknD_8
COQ5_5,mfd_2,rpsG,cpcF,crnA,fabD,lacF_1,htrA_1
rtcB_1,opuBA,fusA_1,cpcE,ppgK,fabH,slyA,ruvB_1
rcp1_2,mshA_9,tuf,cpcD,tatC,plsX,emrA_2,purL
rcsC_19,btuD_13,rpsJ,cpcC,hmo,lptC,entS_2,purF
guaA,soxA,lon2_1,cpcA,pepE,metG,emrB_2,btuB_15
ychF,dnaE,pheA,cpcB,nfuA_1,rutD,glmM,eno
speA_1,dctA,rnhB,pecF,rcsC_21,pacL_2,pbsA1_1,udk_1
dusB,ribBA,rne,pecE,lepA,hlyD_4,yjiA_1,spkF
dnaK2_2,argC,clpS_1,pecC,ndk,exoA,yhfK_1,crtI_3
adc,eno,pknD_14,pccA,speA_2,bshA_1,smc_2,coaE
fdxB,gloA,btuD_7,pccB,cugP_2,glpK,yhdG_2,thiO
ctaD_2,clpB1_2,sphR_2,rluD,acsA,cpoB_7,aat,algA
ctaE_1,mraY,grxD,patA_2,cpoB_11,fusA_1,ftsX,serA
kynB,remA,prcA,zosA,bamA_2,ychF,def_2,trmJ
sasA_17,gmk,tadA_1,gltI,rcsC_22,guaA,des,oppA_2
trpD2,psaL,hemA,cmpB_1,rcsC_23,rcsC_20,COQ5_9,fabD
carA,psaF,potA,cmpC_1,lon2_2,rssB_5,sipS,cbbL
rsbV,tsaD,potD,cmpD_1,znuA_2,rtcB_1,dac,cbbS
mrnC,menH_1,htrA_2,pal_2,mntB_3,COQ5_6,rsmE,ctaE
rlmB,prmC,mdtC_1,kinB,znuB_2,pgmB,estA,ctaD_2
menH_6,tsaC,mprF,pstB3_1,macB_3,btuB_1,kojP,ctaA
pal_3,sasA_17,ybhN,pstA_1,pipB2_5,btuF_2,pknD_21,ctaB
rcsC_20,secF,kimA,pstC_1,upp_2,hmuU_1,atzE,drrA_1
pknD_17,secDF,sigA2_2,lspA,crtNb,btuD_6,pdxA2,yrdA
clpB1_2,bfmBAB,sipT_1,mtgA_2,rnr_2,kefB_4,petM,qmcA
rsmF,kefB_1,clcA_1,apt,rpmG,PGdx,nadK_1,fdnG
bacC_3,hemB_1,walR_3,gsiC,sasA_13,phnC,mprA_3,dapH_1
comM,prfC,sasA_18,btuD_12,dnaN,phnD1,cpoB_6,wbgU_2
psbA3_1,htpX_3,mprA_2,trpC,dnaA,htpX_2,crtN_2,tuaD_4
htpX_4,mshA_10,auaH_4,lpdA,def_1,murAA,cpoB_7,dapH_2
dinG,rqcH,sdhE,amyX,ctpC,aviRb,CARKD,lpxD_3
perR,znuA,acpP_2,ycf3_6,linC,murT,nfi,rfbF_1
merA_2,znuC,fabF,dnaG,cpoB_12,mtnP,COQ3_3,epsL
cobD_2,ziaR_2,tkt_1,selU,bioF_2,pipB2_2,btuD_12,mshA_12
hup,znuB,sufE,moeZ,hcaB_3,rcsC_21,miaB,mshA_13
sctC,gltC,psaK_1,nplT,ugtP_1,gyrA_1,yffB,hepA
fpgS,rutD,dapB,clpB1_1,ugtP_2,rpoD_1,eda,mshA_14
psbY,metG,cbiC,pknD_19,yghQ,gyrB,dnaK_1,cugP_3
yrdA,lptC,rsmG,rcsC_28,macB_4,miaA,uvsE,rmlC_2
tam_2,plsX,iolG_2,pal_3,xerC_1,betI,emrA_3,hldD
map_1,fabH_2,mshA_7,menH_6,xerD_1,sasA_14,pkwA_1,lhgD
ndhD1_2,fabD,hepA_2,rlmB,amyM,lacF_1,dnaG,rfbF_2
nuoL_1,rip3_1,gloB,mrnC,kefB_4,purN,lptB_2,nreC_2
ccmK2,ureG_1,rplI,carA,ykqA,acnB,lptA,crcB
ccmK1,hypA,dnaB,trpD2,hemH_1,pal_1,ftrC,ssrA
ccmL,hypE,ycf3_6,rcsC_29,arsH_1,kinB,mprA_4,sasA_13
ccmM,kduD,infC_1,kynB,ftsH2_2,lspA,xfp,glmS
cmpR_2,hypD,fgd,merR1_1,lpxB_1,mtgA_1,rpsN,iscX
sasA_18,hybG,cysK1_2,pacS,cobN_1,apt,nth,hdc
mnmE_1,hypF,hemC,bamA_1,phrA,gsiC,mmpA,yqhD_1
ecfA2_1,nfuA_1,glgA_1,pknD_20,mshA_5,btuD_7,pknD_22,ddc
wecD,hydA,bcp_2,pucG,ddpC,trpC,spkB,argD_2
ampG_1,kdpB_1,pgl,cphB_1,glkA,lpdA,cmpR_2,ycf3_3
murF,gltI,rph,gshAB,pknD_11,amyX,ccmM,def_2
scrK,cmpB_2,adk_2,cpdA_2,nahK,tldD_3,ccmL,mreB_2
gntK,cmpC_2,btuR,cysK1_2,czcA_1,acsA,ccmK1,rimJ
mtrA,cmpD_1,dcd,bioI,rcsC_24,cpoB_8,ccmK2,yidC
leuD1,pal_2,yjiA_2,dntB,mprA_6,pfp_1,nuoL_1,psaL
leuC,sasA_18,pbsA1_1,rebD,steT,ecfA2_2,ndhD1_3,nnr
pknD_18,plsY,glmM,aroF_2,yliI,mnmE,pknD_23,clpS_2
queA,mlaE,purB,rssB_4,puuB,cmpR_1,pknD_24,rutD
quiP,sppA_1,dhaA_2,lgrD_1,cysC,ccmM,sir_1,tolB_3
fabG_1,aroH,COQ5_3,tgnB,rcsC_25,ccmL,cobH,opuCA
cpoB_10,pknD_16,COQ5_4,lgrB,cbiA,ccmK1,cobIJ,dxr
mutS,pyk,hemH_1,lgrD_2,zwf2,ccmK2,sufE,abgT
pds_2,mshA_11,lpxD_1,luxA,tal_2,nuoL_1,fpgS,rcsC_14
cbpA,cugP_1,cobP,lgrD_3,fbp,ndhD1_2,psbY,rcsC_15
hspA_3,rfbD,lagD_1,panP,yhdG_1,map_1,yrdA,dtpT
moaC,rmlC,hlyD_2,tam_2,leuS_1,yrdA,map_2,btuD_4
cntE,menF_4,rnz,dltA_2,btuD_13,psbY,merA_2,rapA_1
rssB_4,yggS,bacC,mepA,queA_1,fpgS,dapL_2,hrcA
pcrA_1,sepF,sasA_19,mbtH,sasA_14,sctC,crtNb_2,divK_2
recB,proC_3,tcrA_1,hcaB_3,cmpR_3,hup,yfcG_3,sphR_1
miaB,gcvT_2,mdtA_2,yfiY,ccmM,cobD_2,yedK,gshA
ddl,pknD_17,czcA,btuB_2,ccmL,sthA,ycf3_6,petE_2
bphD,rapA_4,hemN_1,yfiZ,ccmK1,perR,gatC,lptB_1
ribH,iolA,hemF_1,yfhA,ccmK2,dinG,yqjG_1,hslO
psbZ,gshB,psbA3_2,yusV_1,nuoL_2,htpX_3,menH_3,rpoB
dxs_1,ftsZ,rnd_2,efeU,ndhD1_3,psbA,aroE,ndoA_2
mtnA,ftsQ,ycf3_7,ftsP,map_1,salL,rcsC_23,leuA
pknD_19,tolB_5,actP,cbiM,yrdA,psbU,phoP_5,petH
spkC_1,psbO,mnmG_1,czcD,psbY,hemA,fmt,prk
rplL,sigF_2,mnmG_2,cbiN,fpgS,potA,yqeN,tkt
rplJ,bcrA,rcsC_16,ecfA3,sctC,potD,rihB,acpP_1
rplA,arnC_8,rcp1_4,larMN,vapC_2,htrA_4,argS,pgk
rplK,xseB,rcsC_17,malK,hup,mdtC_2,lpxD,hpnP_2
nusG,xseA,rcsC_18,icd,cobD_1,auaH_2,rcsC_24,rbsK
secE,recA,moaE,trpE,merA_3,mprA_3,tatC,murC
rplS,glyS,rpoZ,psaD,perR,walK,nadB,murB_2
mshA_9,murD,glgB,sasA_18,dinG,sdhE,rimO,thyX
pknD_20,rcsC_15,yacL,thrS_1,htpX_2,acpP_2,crhR,psbA3_3
der_1,aldH1,hemW,ndhD1_2,garR,fabF_2,pucC,psbD1
era_1,yedY1_2,clpS_2,thrB,ndhH_2,tkt_1,suhB_2,psbC
mdtB,rnjA,hisC,ftsH_1,yqjG_3,sufE,neoA,rhlE
macA,dapA,apc4,mgtA_1,dpnM_2,psaK_3,menA_1,todF_1
cpeS2,asd,apc3,purC,lptB_2,dapB,btuD_13,psbV_1
dfa5_2,tig,menD,bamA_2,pgi,cbiC,COQ3_4,psbV_2
dfa3_2,clpP_1,folB,lpxC,nusB,rsmG,mshA_11,pyrH
coaX,clpX,sugA,fabZ,ftsY,iolG_3,gmd_2,petE_3
phoA,menH_2,smc_3,lpxA,cutA,mshA_16,pknD_25,gatB
arnC_5,bepA_1,dasC,lpxB,hpnP_2,hepA_2,atpC,alaS_1
rpsB,clcD,accA_1,apnhaP,hpnP_3,bshA_2,atpD,alaS_2
tsf,rpsA_1,folE_2,tolB_4,rip3_1,gloB,gabT,steT_2
lptD_2,crtI_1,trpF,phnE_2,yffB,rplI,bacC_1,wecA_1
sigX,cysA_3,psaK_2,glnQ_2,surA_2,dnaB,macB_2,braC
recG,clpC_1,psaK_3,yabJ,hlyD_2,ycf3_6,bepR,ucpA
ndhI_2,narB,rip3_2,malQ_1,btuD_14,infC_2,phoD,sdaB
gcvP,nrtP,hypB_1,bepA_2,ftsH3,fgd,pknD_26,acyI
gcvH,cmpD_2,hybF,rfaQ,ilvE_1,cysK1_1,dagK,thrC_2
gcvT_1,cmpC_3,hypE,ispD,rcsC_26,hemC,hemC,dtd3
thrS_2,nrtB_1,hypD,scpB,mprA_7,glgA_2,glgA_2,chlN
thrZ,nrtA_2,hybG,hhoB,rcsC_27,bcp_3,aroQ1,chlL
trmFO,sir_3,hypF,ispG,pcxA_3,pgl,topA_1,ndhH_1
yxaF_1,cmpR_3,hydA,gpmB,coaD,rph,ndhB_1,bcp_1
pip,trpD,ahcY,glk,lgt_2,adk_1,trpB_1,bcp_2
pfp,panD,valS,lysS,cbiF,btuR,ubiB_3,gltX
cpoB_11,ppa,larE,ubiL,rlmN,dcd,btuD_14,ndhK1_2
acsA_1,ndbB,apcD_1,psaI,uvrC,pbsA1_1,araQ_1,ndhJ_2
mshA_10,gph_1,rlmCD,psbF,divK_4,glmM,wcaJ_2,fitB_2
mshA_11,ycf3_3,asnS,psbE,ubiD,purB,mfd_1,ndhH_2
gph_4,ktrA,phoP_4,norV_2,tpm,dhaA_2,metH,kefB_4
rpsA_1,ktrB,groS_1,ndhC,gpmA_3,COQ5_7,nadC,lapB_3
psbT,rcsC_16,groL1_1,ndhK1_2,pyrC_2,COQ5_8,nhaP2_1,hisZ
psbB_1,rcsC_17,ruvB_2,ndhJ,ycf3_7,hemH_1,dppB,pcrA_1
dppB,cpoB_9,asnO,spkA_2,hdc_2,lpxD_1,cpoB_8,dnaJ_1
htrA_1,nasF_1,ycf3_8,ndhB_1,potE,cobP,pknD_27,murF
degU_1,coaE,moaA_2,gabD1,pyrF,lagD_2,sgrR,htpX_2
choB,hcaR,kmo_2,budB,tyrS,hlyD_5,psbB,tolQ_3
dapF_1,tldD_1,ftsH4_1,hlyD_3,pbpG,rnz,psbT,tolR
mnmG,iscS_1,rluB,lagD_2,sipS,bacC,rpsA_1,recF
rcsC_21,tri1,dps_2,chlN,tuaD_2,sasA_15,gph_2,radA
rcp1_3,ndhB_2,rhaS,chlL,kefB_5,hemN_1,dnaJ_4,udg
rcsC_22,dapF_1,cbiT,sppA_2,ftsW_1,hemF_2,clpP_2,pcp
rcsC_23,cutA,udg,fni,apbC,rnd_2,clpP_3,map_2
moaE,yhgF,pyrF,COQ3_2,hemF,ycf3_7,arnT_1,aacA4
splG,ftsY,tyrS,apaH_1,spoIIAA,mnmG,clcB,tylN_1
rpoZ,nusB,pbpG,pknD_21,cpcT2,rcsC_22,iscR,COQ3_5
glgB,htpG,sipT_2,pknD_22,thf1,rcp1_3,cobD_2,mtnP
yacL,gumI,ycf3_9,rsmA,tolR_2,rcsC_23,pyrR,vapC_2
hemW,hisS,eryG,ispE,tolQ_3,rcsC_24,pknD_28,outO
clpS_1,ald_1,dnaE2,lexA,gatA,rpoZ,dhaAF_1,pilQ_1
hisC,amiE,gatA,argF,dnaE1,glgB,tpm,cinA
apc4,hslO,clpC_1,pcxA_1,ftsW_2,yacL,ubiD,yqhS
apc3,mtcA2_2,mshD,ybaB,sasA_15,hemW,rimM,vgb_3
menD,mdtA_2,lysA,smc_4,COQ5_9,clpS_1,rapA_2,cobD_1
folB,bepE,dacA,djlA,apcC,epsF,hemL_2,auaH_2
